_doc_id,text_original,label,dominant_topic,topic_probability
DOC_E2DC7A5B158DD879,"Stay strong bro, it shall pass.",NEUTRAL,6,0.7208207
DOC_D3187C52FFCAA610,"It's time to be responsible and view our activities in proper manner...
Just don't be so careless in your speeches, it hasn't stopped anyone on there freedom of speech. 
It's only guiding you and I to disagree in a constructive manner and more civilian than before, someone will just start insulting someone because they don't agree or they ideas don't align. 
I think, with this one it will make people to be so much sober.",POSITIVE,6,0.6058793
DOC_D66AA1F3A853580D,Wait until you become tu opposition ala mukanya mukalapila,NEGATIVE,4,0.446563
DOC_0DB463E58451F935,Eh does it mean u ll now enforce n give it the attention it deserves,NEUTRAL,5,0.6299278
DOC_F287E8C4E02BB45A,I feel to talk now something blocking my tongue,NEGATIVE,6,0.4134881
DOC_3F0A5A51F8C9CC70,Sacrifice your children at the expence,NEUTRAL,2,0.64033616
DOC_C02A77352926EAC1,"iyeee so our slogan of saying ""Nga te bubu Nishi Ni beans 🫘🫘 ""has died...",NEGATIVE,4,0.86970174
DOC_7985F29FA9F58943,So bubu ninshi umulomo theliz no ai chashupa wee,NEUTRAL,2,0.4054391
DOC_BABFAA0E5550A770,Balekeni baleya mayo balekeni baleya mayo nabaleya.......in glorious band voice 😏,NEUTRAL,1,0.83316886
DOC_405900D2B735FE26,"I don conquer with U Mr Simuwe, Cyber law z only bad and hard to those who embraces lawlessness. But to those who means well, patriotic and law abiding citizens the law z just okay. Under a normal circumstance, there z no a country in this World which does not have laws, each and every country has laws, rules and principals which guides the livelihood of its citizens. Imagin a country without laws?",POSITIVE,6,0.61559504
DOC_4247D2EE0312AC6C,what kind of a country where the people will be silenced whilst we watch things go wrong.,NEGATIVE,1,0.6859316
DOC_6B9C6F1A63537053,"Atrist his being used as a Litmus Paper, so we shall all behave well in future 😩",POSITIVE,4,0.6038695
DOC_8BC064B3FFF52B25,Always talking and defending..no progressive and constructive thinking,NEGATIVE,1,0.57705086
DOC_3B080331E791424E,"Let Ministry of Legal Affairs train Teacher's Traditional Leader's Clergy Human resource Officer's,Ward Councillor's on same",NEUTRAL,0,0.91926175
DOC_5A483201C341C441,Old recycled politicians busy bringing unnecessary things,NEGATIVE,6,0.62658864
DOC_39DCCC4580514B5D,Rights to privacy infringed.,NEGATIVE,6,0.839328
DOC_F16CBC05C4A9615A,Who is this man in School necktie?,NEUTRAL,0,0.77126634
DOC_8D7126EDD2408387,Ine am behind with this cyber security law,NEUTRAL,0,0.83269984
DOC_80C0BDA04594E554,"RESPONSE TO UPND MEDIA DIRECTOR: DEFENDING A BAD LAW IS NOT PATRIOTISM — IT'S POLITICAL MANIPULATION BY REV DR KELVIN MUGALA

We strongly reject the false narrative being pushed by UPND Media Director Mark Simuuwe, who claims that the Cyber Crimes Act of 2025 does not infringe on fundamental human rights. This is not only misleading — it is a calculated attempt to sanitize a dangerous law that poses a direct threat to Zambia’s democracy.

Let’s set the record straight:

1. The Cyber Law is already being weaponized against critics, opposition leaders, whistleblowers, and citizens. Online harassment laws are being used to criminalize opinion. This is state censorship disguised as cybersecurity.

2. Unanimous support in Parliament does not mean democratic legitimacy. We remind Mr. Simuuwe that Zambians did not elect Parliament to rubber-stamp oppression. The absence of public consultation and the speed of enactment reflect political desperation, not national consensus.

3. This law gives disproportionate power to ZICTA — an institution that is not immune to political influence — opening the door for illegal surveillance and arbitrary arrests.

4. Yes, other countries have cyber laws — but not all cyber laws are created equal. Zambia’s version lacks sufficient checks and balances, clear judicial oversight, and strong constitutional safeguards.

5. Mr. Simuuwe’s suggestion that protestors “lack merit” is a dangerous dismissal of citizens’ rights to dissent and mobilize. That attitude reflects dictatorial arrogance, not democratic leadership.

We will not be silenced. We will not be deceived.
The truth is simple: this Cyber Law must be withdrawn or radically reformed. It is unconstitutional, unjust, and un-Zambian.

LEGAL DISCLAIMER:
This response is issued within the scope of freedom of expression as guaranteed under Article 20 of the Constitution of Zambia and Article 19 of the Universal Declaration of Human Rights (UDHR). It is not defamatory, inciteful, or unlawful, but a legitimate critique of public policy and governance.",NEGATIVE,1,0.45806956
DOC_9892F5CC43238856,What were the main reasons for bringing up the same laws?,NEUTRAL,2,0.77221346
DOC_4F9E3E7D3E0CD1D1,"Yes, ndiye kukamba uko manje",NEUTRAL,1,0.86843544
DOC_EFCAEF918D35EA4E,It is the job of a politician to speak positively nit realistically. Keep on taking,NEUTRAL,6,0.89543533
DOC_C34DA3D19B823AF0,Zambia cheee anyway I have no lawyer to comment,NEGATIVE,4,0.77416563
DOC_380640791761A261,The opposition cry babies will cry untill next month,POSITIVE,0,0.89110285
DOC_1DFA4D5829550977,Cyber Law is good let's learn to use our freedoms of speech and expressions in a good manner we shouldn't abuse social media platforms or else jail is next destination,POSITIVE,6,0.76532215
DOC_4D4202EC004C771A,"Wow. I feel so much safer now. I mean, my life was really under threat. From online bullies 😂😂😂😂
We just copy everything, since when did an African need such laws?are we the same people that played games where you get your ass beat when you lose as kids? 😔",NEGATIVE,5,0.6636031
DOC_F13BF4EDB1915FD6,You be the first once power lost,NEGATIVE,1,0.55649245
DOC_D94FD7FE0E92FA98,You are our mouthpieces and close to the head of State whisper to him,NEUTRAL,2,0.55898994
DOC_346C2056C87B10AA,This boy had grown big headed for nothing. Let it be a lesson to him.,POSITIVE,5,0.71579
DOC_616351B068403ADA,Our freedom of speech will not be compromised..........,NEGATIVE,6,0.78039455
DOC_14492D426BA895DE,"Unfortunately you people inact laws without consulting us Zambians. Did these law makers bring the contents of the cyber security bill down into the constituency and ask peoples opinion? even those opposition camps who are complaining and critizing, did they ever take the contents of the same to same people who voted for them to represent them and make law suitable for them, No! They quietly debated and drunk tea and got alliances. They just voted in favour of the laws they never took time to understand or probably don't even know how to read! MPs are a shame and a scam. Why do you trouble us to vote for you if you can't defend us or at least speak for us",NEGATIVE,5,0.3907554
DOC_0C94534DA30D2388,So  that those who take an advantage of the social media to insult innocent people in the name of freedom of speech should be tamed and taught morals...and all those who sponsored that fugitive should be worried now n what we'll hear next is that they've ran away 🤣🤣🤣,POSITIVE,6,0.8578981
DOC_35B801C945D73144,Problem is that people who actively participate in politics think they're so special and very intelligent such that when they leave politics or political party then a lot will happen but trust me we the silent are the majority we just watch you from a distance,NEUTRAL,1,0.59176886
DOC_032ADAFEBAF7BA5F,He is still a boy in politics,NEUTRAL,5,0.83152056
DOC_BBDC4C9B9382A9DF,Zarina Daniels Tinta Moono Mulenga Mbao Mulenga Mbao,POSITIVE,6,0.17528394
DOC_2B164636AD8228C2,"You are doing a great job sensitizing citizen's
NGO's,LAZ Chapter One Foundation, Student Lawyer's,Clergy , Teacher's should embark on national Sensitization meetings in communities institution's
Media House's should participate",POSITIVE,6,0.35974938
DOC_FAD8028C561693AF,Am waiting for someone to touch my phone,NEUTRAL,0,0.48236325
DOC_F9064121F06B2464,Respect people especially other people's spouses....sad,POSITIVE,6,0.8393038
DOC_738D5F20DB43C63B,Mwaliba Disadvantage muli Advantage iliyonse🤔🤔🤔,NEUTRAL,6,0.780376
DOC_AB61E16DD2EE3B96,"When the math is not mathing and the graphs are giving, many will resign. At least he has stood with many that are suffering.",NEUTRAL,5,0.5324711
DOC_63B17EA847FE3CEE,You have my support it was long overdue people were abusing social media in Zambia,POSITIVE,6,0.8732819
DOC_70ACE5A4F13E9986,Elo the way they insult if know that they are scammers ishamuchibemba 🤣🤣🤣,NEUTRAL,2,0.63875866
DOC_E5D1953F8DAD4846,One should be responsible for his utterance before abusing citizen on social media with intention to divide others,POSITIVE,6,0.9109889
DOC_4E7D5C0C25859BBE,Finally sanity is returning to Zambia,POSITIVE,6,0.41353044
DOC_1968651FBF7563DE,"Problem muli 180 mbs ya K3 ku airtel, you want to be keyboard warriors and insult any how.
Time to deal with you.",POSITIVE,5,0.59052736
DOC_2833136E4D6A8A16,"I thought when people voted for you, they gave you the  mandate..",NEUTRAL,2,0.553025
DOC_0F5422F8859E2212,So apa will be doing mulomonwith IQ...washala lobe,NEUTRAL,1,0.63986206
DOC_BBA9C583A29D0EDA,David Z Banda I agree with you,NEUTRAL,0,0.7713464
DOC_6369693917E41F6B,👁 at the moment I can't afford to pay the lawyer so nizi mangingi 🤐,NEGATIVE,4,0.56652474
DOC_0722103C69EE439F,This is meant for journalists and politicians not ise bakawayawaya lol,NEUTRAL,6,0.8954217
DOC_9161C1230F48B7E5,Click the link to get Usdt https://withcura.com/#/register?ref=36bu73,NEUTRAL,6,0.17528394
DOC_4C8BA72A925A872E,Wait and see how it will treat you soon,NEGATIVE,4,0.77419233
DOC_1237E39D82AD6FE5,"for me it's a good thing, I don't feel good to see and hear a lot of why me'iz in the name of freedom of expression",POSITIVE,6,0.9109784
DOC_07DC0B48ABD67B08,You should also be quick to respond to emergency calls Ba ZICTA!,NEUTRAL,4,0.53374285
DOC_019DFE4D8E6B6899,"ICT companies will be rich 🤦,",NEGATIVE,4,0.4072671
DOC_F0C0C43A0FB36871,Tame this US ambassador before he sets this country on fire,NEUTRAL,2,0.77226603
DOC_210B7E6940657A2E,"Another agency created to provide jobs for close associates. Unfortunately, we don't have equipment/infrastructure to even police cyber crimes😆 😂",NEGATIVE,0,0.66251165
DOC_D92E6B2F786483D2,"People must start to behave on these social platforms not abuse the space, let's be responsible all",POSITIVE,6,0.92251027
DOC_0FF873657C55ED9C,"The truth is that He has just quit because he was not given any position. If he was,he would have been in same group that call Zambians lazy.",NEUTRAL,3,0.5762795
DOC_518DD61F48BBD701,Long overdue otherwise perfect law,POSITIVE,4,0.7741645
DOC_B209F8F3AE50515A,I'm deleting Facebook account pantu teti chiwame 💀😂,NEGATIVE,4,0.8347941
DOC_FB7F2C57BE6798A2,"There is nothing controversial about this law, we want a society and country at large with good morals, responsible and people who knows their boundaries. Actually we needed this law a long time. We now look forward to it's inforcement.",POSITIVE,6,0.49755526
DOC_EF155F2477D2939F,You want us to put  you in state house Just to Revoke the cyber law and nothing else? Just that?,NEUTRAL,6,0.4721988
DOC_B7F404D0AF667918,Alot of people are  so ignorant about this same cyber law and I think the government need to do more to educate even people in the remotest areas ...arrests needed to come after  ........,POSITIVE,4,0.9085002
DOC_C576025BE9C9357D,"Was the ,""Monkey eaters of northern province,"" necessary iwe Kalemba? Icheme mambala...",NEUTRAL,4,0.9203468
DOC_6172B49335D749E0,Coming from a person who stood against this law while in opposition pathetic.....,NEGATIVE,2,0.8686244
DOC_4C86CF5A0A5FA8A8,I wish this law was there when that ka posted my child as one of the ministers son ala I was pissed. Awe thank you for these laws mwe,POSITIVE,4,0.93672293
DOC_409B495007EC6005,Simuwe is an expert of all issues 😅,NEUTRAL,0,0.7713309
DOC_0684103EF0BFFE70,"MEANWHILE:
As the US State department through its US embassy in Lusaka issue a cautionary notice to American citizens over the Cyber Security of 2025, across the Mediterranean, the European Commission has issued its own cautionary notice to EU officials by issuing burner phones and basic laptops to senior officials traveling to the US, amid fears of surveillance during next week’s IMF and World Bank meetings according to reports. The move comes amid tense EU-US relations, with concerns about espionage and past surveillance allegations resurfacing. EU officials have been instructed to power down personal devices at US borders and use protective sleeves if left unattended, reflecting growing distrust amid the ongoing EU-US trade dispute.",NEUTRAL,1,0.60839695
DOC_3ED2D86C96042101,There is nothing good about this government they promised us freedom so what is this again there are bringing us in come 2026 that will be there end.,NEGATIVE,6,0.5134666
DOC_977D19F7A6FCA0D1,Exactly coz I almost uninstalled my Facebook and what's up,NEGATIVE,2,0.5651531
DOC_4121910F6C3D4C9E,"Unfortunately, some Zambians if not majority of them lack exposure. There is no developed Country without Cyber Laws. An email could be intercepted within seconds in Europe where some of us studied with a warning to delete it lest u get arrested. These Laws have even taken too long in Zambia. Great more Zambians will be made aware through this post that they should watch what they type. We have One Zambia to protect.",POSITIVE,0,0.44675356
DOC_687AF803E6E69C2A,Only those who break the law are afraid with this law Especially the funder of Why him   and his supporters will tremble and panic like rats that have eaten poison kkkkkk,POSITIVE,2,0.89158976
DOC_006F7128F3D276D6,So you are telling me that you can't do anything without involving whites ? Especially EU and America?,NEUTRAL,6,0.9109699
DOC_12B6769CBF575B34,It is the same law the President rejected when he was in opposition. Ba media! What has changed now??,NEGATIVE,2,0.8686288
